,media_id,favorites,coins,views,danmakus,media_tags,score,cm_count
1040,26334240,37448,1730,192118,3592,"['漫画改', '恋爱', '校园', '音乐', '热血']",9.4,356.0
1041,2670,37453,2302,1353245,50545,['萌系'],9.7,373.0
1042,4267,37573,798,623788,17846,['机战'],8.7,330.0
1043,5485,37878,477,285893,2614,"['日常', '治愈']",8.7,159.0
1044,3783,37907,958,312215,7685,"['奇幻', '日常', '治愈']",8.2,235.0
1045,2319,37912,935,669090,16485,"['奇幻', '热血']",9.5,113.0
1046,1246,37976,523,279870,14045,"['奇幻', '热血']",9.4,121.0
1047,1723,38054,2400,2462936,144151,"['科幻', '热血']",9.6,325.0
1048,6337,34795,2084,976631,2497,['搞笑'],9.3,314.0
1049,2800,34853,2512,545591,8640,"['校园', '日常', '治愈']",9.7,162.0
1050,15072,35058,2910,1285309,32056,"['萌系', '搞笑', '少儿', '冒险']",9.7,380.0
1051,644,35184,1328,1962225,42649,"['科幻', '音乐', '热血', '偶像']",9.6,234.0
1052,5545,35287,2408,1285497,36441,"['漫画改', '推理']",9.7,214.0
1053,28221622,35308,709,77994,4251,"['小说改', '穿越', '奇幻', '战斗', '魔法']",9.8,547.0
1054,3482,35627,628,824994,3162,"['奇幻', '泡面', '架空']",8.8,137.0
1055,5311,36000,1139,201471,3597,['科幻'],9.5,224.0
1056,2454,36139,2080,1229904,53205,"['时泪', '科幻', '热血']",9.6,420.0
1057,678,36271,912,780324,11618,"['萌系', '日常', '泡面', '治愈', '美食']",9.0,240.0
1058,1040,33936,968,688722,24548,"['少女', '音乐']",9.7,196.0
1059,3485,33965,552,304082,6758,"['奇幻', '架空']",9.3,102.0
1060,2733,33999,1058,933264,7709,"['萌系', '搞笑', '日常']",9.4,100.0
1061,817,34068,5181,1619265,75290,"['科幻', '战斗', '日常']",9.6,284.0
1062,125692,34209,3567,1425449,49224,['魔法'],9.7,1344.0
1063,1922,34239,522,219735,8973,"['奇幻', '热血', '魔法']",9.3,212.0
1064,1449,34202,483,140468,3107,"['时泪', '治愈', '奇幻']",9.7,312.0
1065,1890,34246,412,84562,2927,['科幻'],9.3,186.0
1066,1344,34274,444,157334,5620,"['萌系', '日常', '治愈']",9.6,151.0
1067,2358,34283,2493,1154734,62679,"['科幻', '热血', '冒险']",9.5,210.0
1068,3363,34373,835,409639,22884,"['奇幻', '校园', '日常']",9.6,148.0
1069,241,32735,551,545726,8643,"['日常', '治愈']",9.3,119.0
1070,2825,32856,558,90351,3593,"['日常', '治愈', '时泪']",9.8,499.0
1071,24101539,32933,2586,692221,1760,"['原创', '日常', '偶像', '萌系']",9.5,162.0
1072,2913,33001,956,390344,18422,"['科幻', '时泪']",9.5,201.0
1073,162,33077,617,313904,6484,"['时泪', '奇幻', '神魔', '架空', '冒险']",9.6,162.0
1074,4108,33087,1257,381599,9114,"['机战', '战斗']",9.7,602.0
1075,78172,33170,4660,877766,9380,"['音乐', '偶像', '原创']",8.4,243.0
1076,3505,33234,564,882507,1064,['日常'],9.5,188.0
1077,3769,33319,1606,369731,23205,['校园'],9.2,118.0
1078,1862,33533,316,93892,2242,"['奇幻', '架空']",9.5,211.0
1079,4398,31657,1732,447777,15346,"['萌系', '搞笑', '日常']",9.7,206.0
1080,1776,31700,1148,1089753,22804,"['热血', '智斗']",9.5,280.0
1081,1117,31850,266,150115,4936,"['奇幻', '科幻', '治愈', '架空']",8.9,114.0
1082,82132,31883,1985,540465,5596,"['热血', '运动']",9.7,520.0
1083,582,32067,1853,2074684,83531,"['历史', '热血', '智斗']",9.2,218.0
1084,2079,32146,640,398724,15216,['热血'],9.3,176.0
1085,2102,32363,1413,669246,29860,"['萌系', '奇幻', '搞笑', '治愈']",9.7,195.0
1086,1356,32363,428,213535,13671,"['萌系', '日常', '魔法']",9.1,102.0
1087,2137,32381,1110,1390183,64438,"['时泪', '运动', '热血']",9.6,153.0
1088,25567597,32398,75636,17479856,344549,"['漫画改', '奇幻', '战斗', '科幻']",9.3,925.0
1089,1967,29643,482,145180,6026,['科幻'],9.2,204.0
1090,795,29740,1036,565958,34221,"['奇幻', '热血', '游戏改']",9.5,121.0
1091,1687,29761,1126,927794,31672,"['萌系', '日常']",9.4,185.0
1092,500,29847,1722,1771602,56613,"['运动', '热血']",9.7,318.0
1093,2031,29853,536,411643,12295,"['萌系', '热血']",9.4,118.0
1094,3766,29887,3296,3294662,241692,"['奇幻', '神魔']",9.6,125.0
1095,1718,30050,8088,7985192,342962,"['热血', '奇幻', '战斗']",9.6,282.0
1096,102472,30412,2004,336873,6939,[],9.1,358.0
1097,2030,30536,590,337078,21617,"['奇幻', '少女']",9.7,179.0
1098,92,30552,8339,6473101,38222,"['搞笑', '日常', '泡面']",9.1,139.0
1099,28220112,28326,1459,248084,3205,"['机战', '科幻', '漫画改']",9.7,482.0
1100,1472,28384,340,62414,1408,"['奇幻', '科幻']",9.5,134.0
1101,1461,28403,415,191472,13625,"['科幻', '机战', '架空']",9.7,173.0
1102,515,28501,1671,407088,23414,"['日常', '治愈', '社团']",9.6,176.0
1103,1924,28629,797,125052,7217,"['音乐', '热血', '日常']",9.7,333.0
1104,5615,28674,1385,580946,7844,['少儿'],9.6,134.0
1105,28221521,28728,2524,447070,7520,"['漫画改', '科幻', '冒险', '励志']",9.5,363.0
1106,3837,28777,628,266010,2135,"['催泪', '恋爱', '科幻']",9.4,174.0
1107,4686,27308,836,273273,3344,['战斗'],9.8,222.0
1108,4447,27474,800,849082,7295,"['萌系', '搞笑']",9.1,113.0
1109,791,27694,1476,1241704,60355,"['科幻', '热血', '催泪', '机战', '架空']",8.0,180.0
1110,1720,27726,8088,7985204,342962,"['热血', '奇幻', '战斗']",9.6,233.0
1111,4748,27736,1031,205928,14335,['奇幻'],9.2,102.0
1112,2272,27745,1342,1305145,30811,"['时泪', '热血']",9.4,209.0
1113,28152,27789,5226,784653,3082,['泡面'],9.7,1134.0
1114,69252,27929,4378,1724255,5415,['泡面'],9.7,694.0
1115,2450,27941,1369,724759,34317,"['时泪', '萌系', '科幻', '少儿', '热血']",9.7,228.0
1116,1902,28073,587,244188,16934,[],9.2,166.0
1117,5126,26042,1105,1025221,13547,[],9.3,110.0
1118,1314,26061,1073,262773,21199,"['少女', '治愈']",9.7,303.0
1119,6480,26098,1332,891565,23964,[],9.0,145.0
1120,1004,26110,413,710174,7578,"['科幻', '热血']",3.3,414.0
1121,1340832,26159,581,107428,1274,['奇幻'],9.5,119.0
1122,3514,26203,727,351846,32380,"['热血', '运动', '少女', '校园', '社团']",9.2,121.0
1123,2464,26209,517,809483,16283,"['科幻', '热血', '冒险']",9.5,126.0
1124,1750,26262,807,940323,13906,['萌系'],9.7,141.0
1125,1920,26336,459,257241,13816,['奇幻'],9.5,119.0
1126,7952,26388,1976,1009517,4294,"['日常', '泡面', '漫画改']",9.7,414.0
1127,5956,26614,2295,476446,6925,"['搞笑', '泡面']",9.6,212.0
1128,1971,24828,523,179280,6707,"['日常', '少女']",9.3,132.0
1129,3795,25186,3269,705711,24455,['魔法'],9.7,321.0
1130,2254,25276,1198,435168,23880,"['时泪', '科幻']",9.8,302.0
1131,1219,25336,295,85523,1254,['科幻'],9.7,183.0
1132,3813,25354,189,72242,896,['机战'],9.2,137.0
1133,128072,25427,2563,1010643,36131,"['萌系', '魔法', '日常', '少儿']",9.6,569.0
1134,6398,25435,1254,315457,5509,"['音乐', '校园', '社团', '日常', '励志']",9.1,222.0
1135,102352,25591,2016,206168,13234,"['治愈', '萌系', '日常']",9.7,505.0
1136,1995,25614,517,198660,8493,['热血'],9.7,151.0
1137,2659,23989,454,406606,16759,['奇幻'],9.5,128.0
1138,4312942,24071,177,30582,932,"['热血', '奇幻', '漫画改']",9.2,106.0
1139,11663079,24158,21229,1389267,11189,['声控'],9.6,306.0
1140,3750,24164,2295,637457,28079,"['搞笑', '日常']",9.6,597.0
1141,105592,24356,1094,741781,4500,"['治愈', '少儿']",9.5,114.0
1142,4313002,24467,349,51778,2656,"['奇幻', '游戏改', '架空', '冒险']",9.2,153.0
1143,3492,24465,1197,215962,3199,"['少女', '治愈']",9.6,259.0
1144,4294,24465,1430,1262474,17413,[],9.4,201.0
1145,1315,24503,400,47857,2139,"['萌系', '搞笑', '科幻', '声控']",9.6,195.0
1146,28220987,24518,618,148732,4621,"['日常', '恋爱', '游戏改']",9.6,236.0
1147,3566,23313,488,318456,7295,"['热血', '科幻', '战斗']",9.6,124.0
1148,2104,23506,1386,293388,12755,['日常'],9.8,484.0
1149,3850,23629,410,120765,1330,"['搞笑', '日常']",9.6,135.0
1150,28221491,23637,2345,177917,3479,"['奇幻', '战斗', '校园', '音乐']",9.7,581.0
1151,28221526,23646,1063,185988,3324,"['小说改', '穿越', '奇幻', '职场']",8.4,241.0
1152,1016,23709,587,182081,4150,"['运动', '治愈', '热血', '声控', '智斗', '社团', '励志']",9.7,347.0
1153,5869,23708,8160,3357036,69105,"['萌系', '搞笑', '泡面']",9.5,193.0
1154,28221447,23738,920,232095,3593,"['机战', '科幻', '漫画改']",9.7,275.0
1155,100772,22746,1127,481920,8077,"['小说改', '热血', '机战']",9.5,163.0
1156,8692,22926,2551,166242,3608,"['萌系', '日常', '治愈']",9.6,408.0
1157,140652,22936,1381,160487,5262,['原创'],9.4,321.0
1158,4016,22950,695,411906,4833,"['热血', '机战', '科幻']",9.6,136.0
1159,28221037,22985,834,189565,3648,"['机战', '科幻', '漫画改']",9.6,244.0
1160,876,22066,194,59796,1787,"['奇幻', '科幻', '热血', '架空']",8.4,122.0
1161,28221482,22082,953,182920,3212,"['小说改', '奇幻', '魔法', '穿越', '冒险', '架空']",7.8,182.0
1162,5870,22150,8160,3357039,69105,"['萌系', '搞笑', '泡面']",9.6,190.0
1163,14532,22162,1536,825677,15257,"['萌系', '搞笑', '少儿']",9.5,188.0
1164,44832,22155,429,203924,3701,"['战斗', '漫画改']",9.1,158.0
1165,2449,22196,539,346119,16465,"['时泪', '萌系', '科幻', '少儿', '热血']",9.7,129.0
1166,4473,22281,802,431709,14113,['萌系'],9.2,267.0
1167,2297,22343,820,852471,12305,"['时泪', '科幻', '热血']",9.6,130.0
1168,1394,21651,1741,235914,11600,"['萌系', '搞笑', '日常', '治愈']",9.8,341.0
1169,5765,21737,636,250267,5410,"['偶像', '励志']",9.6,191.0
1170,3434,21793,256,48573,1940,"['奇幻', '治愈']",9.6,162.0
1171,5930,21801,286,32045,583,"['恋爱', '音乐', '校园']",9.6,197.0
1172,35572,21839,2015,742951,22501,"['萌系', '搞笑', '少儿']",9.8,328.0
1173,5909,21859,1070,743003,2329,['泡面'],9.7,196.0
1174,827,21924,379,302394,5410,['运动'],9.0,134.0
1175,5407,20992,1157,673712,17305,"['少女', '时泪']",9.6,133.0
1176,132232,21004,970,400989,15969,"['热血', '机战', '科幻']",9.7,307.0
1177,5574,21064,1327,581017,11454,['科幻'],9.4,133.0
1178,3901,21113,1140,427205,14144,"['奇幻', '时泪', '冒险']",9.3,155.0
1179,28220843,21133,583,224711,10585,"['原创', '科幻', '机战']",8.6,252.0
1180,140732,21168,831,145778,2511,"['萌系', '搞笑', '恋爱', '奇幻', '漫画改']",8.8,111.0
1181,2092,21301,921,477948,12222,['搞笑'],9.6,128.0
1182,127452,21407,706,612532,5452,['机战'],9.4,143.0
1183,10532,20281,1377,670512,18803,"['萌系', '搞笑', '少儿']",9.6,159.0
1184,4734,20289,394,70167,494,['萌系'],9.5,230.0
1185,10492,20291,1898,714018,19963,"['萌系', '少儿', '冒险']",9.7,200.0
1186,2549,20331,1020,609019,12504,"['萌系', '奇幻', '科幻', '少儿', '穿越', '冒险']",9.6,118.0
1187,1905,20391,623,295978,12162,"['日常', '治愈']",9.6,131.0
1188,2206,20645,418,155492,10236,"['奇幻', '科幻']",8.8,190.0
1189,898,20693,353,180153,10018,"['奇幻', '日常']",8.8,118.0
1190,3262,20693,767,509941,20572,['热血'],9.6,162.0
1191,3898,20756,906,371862,6015,"['奇幻', '时泪', '冒险']",9.5,152.0
1192,2418,20771,641,340377,23955,"['日常', '少女']",9.5,144.0
1193,1847,19786,213,60876,1692,"['奇幻', '日常', '少女']",9.1,139.0
1194,2493,19939,294,47342,1514,"['奇幻', '战斗']",9.7,264.0
1195,3564,20015,455,251183,4918,"['机战', '战斗']",9.5,131.0
1196,6179,20048,1218,738858,26402,"['热血', '科幻']",9.7,175.0
1197,1927,20130,588,89417,1719,['热血'],9.6,151.0
1198,18452,20142,1458,667754,13768,[],9.4,160.0
1199,2093,19249,675,357689,10151,['搞笑'],9.7,134.0
1200,10472,19257,1340,528688,7298,"['搞笑', '时泪', '冒险']",9.6,149.0
1201,79412,19435,3362,464361,2857,"['少儿', '冒险']",7.3,148.0
1202,46092,19453,1154,769345,13492,"['萌系', '搞笑', '少儿']",9.6,144.0
1203,5158,19475,235,99829,2579,['推理'],9.5,169.0
1204,28221512,19537,160,23793,1072,['漫画改'],9.5,101.0
1205,5498,19539,684,171464,995,['推理'],9.5,118.0
1206,92812,19564,805,257343,2340,['奇幻'],9.6,193.0
1207,4308942,18673,185,18465,863,"['治愈', '励志', '漫画改']",9.8,143.0
1208,3521,18674,1332,363350,14205,"['奇幻', '战斗']",9.7,253.0
1209,2390,18686,373,125102,930,"['奇幻', '科幻', '热血', '机战', '架空']",9.6,133.0
1210,3351,18720,2041,740844,15493,"['萌系', '搞笑', '日常', '泡面']",9.7,104.0
1211,3900,18811,913,262625,6021,"['奇幻', '时泪']",9.7,212.0
1212,39112,18891,1900,553093,14524,"['萌系', '少儿', '穿越', '冒险']",9.7,304.0
1213,2150,18964,421,250805,3468,"['奇幻', '热血']",9.4,122.0
1214,3568,18220,748,350590,7224,"['机战', '科幻', '奇幻']",9.4,141.0
1215,1223,18272,193,31948,1192,['日常'],9.4,100.0
1216,1414,18302,309,44996,1429,"['萌系', '日常', '治愈']",9.6,149.0
1217,3883,18343,796,243621,5968,"['奇幻', '历史', '冒险']",9.6,115.0
1218,3803,18360,617,234844,3122,"['战斗', '搞笑', '热血']",9.7,215.0
1219,3284,18370,793,445024,7537,"['热血', '科幻', '智斗', '声控', '冒险']",9.5,120.0
1220,3842,18448,585,604912,4789,['萌系'],9.6,150.0
1221,871,18482,692,181002,7257,"['奇幻', '智斗']",9.7,115.0
1222,73412,18496,662,684136,6482,['漫画改'],9.5,114.0
1223,6051,17686,751,298137,6134,"['奇幻', '战斗']",9.6,124.0
1224,75452,17710,464,169364,2318,['奇幻'],8.4,110.0
1225,6041,17726,2789,604105,6428,"['少儿', '泡面']",9.5,182.0
1226,79352,17734,1608,360356,2614,['搞笑'],8.6,271.0
1227,4312002,17752,1432,466703,12716,"['机战', '科幻']",9.7,249.0
1228,1390,17868,332,201116,5604,"['奇幻', '热血', '架空', '冒险']",9.5,100.0
1229,125312,18026,973,478996,4642,"['热血', '机战']",9.6,229.0
1230,4309,18052,795,430121,8241,['日常'],9.6,148.0
1231,2019,18097,408,251263,940,"['日常', '少女', '治愈', '恋爱']",9.4,112.0
1232,5755,18126,880,454075,7321,"['架空', '冒险']",9.7,152.0
1233,4015,18135,765,306712,5929,"['热血', '机战', '科幻']",9.8,190.0
1234,28221445,17043,323,34404,1953,"['漫画改', '搞笑', '日常', '校园']",9.7,167.0
1235,2873,17050,1261,505707,13604,"['热血', '机战', '战斗', '时泪']",9.6,214.0
1236,79392,17090,4180,755082,4251,['治愈'],9.1,212.0
1237,1136,17175,122,39176,624,"['奇幻', '日常', '美食', '穿越']",9.4,101.0
1238,11652,17187,1044,511298,7045,"['萌系', '时泪', '少儿', '冒险']",9.7,145.0
1239,1823,17261,578,555592,21919,"['科幻', '热血', '机战']",9.8,123.0
1240,1580,17279,1855,480849,18254,"['日常', '社团']",9.7,101.0
1241,1251,17322,562,603774,26816,['热血'],9.6,124.0
1242,4953,17384,350,107563,3120,['战斗'],8.0,103.0
1243,128432,17416,933,214410,1999,['奇幻'],9.4,173.0
1244,51552,16485,1144,465086,6583,"['萌系', '时泪', '少儿', '穿越', '冒险']",9.6,119.0
1245,5255,16567,502,83208,807,[],9.5,153.0
1246,602,16584,393,141908,6091,"['日常', '泡面', '架空']",9.0,134.0
1247,28221522,16601,1126,172152,3413,"['漫画改', '科幻', '魔法', '校园', '战斗']",7.6,202.0
1248,95252,16690,1128,255437,8864,"['热血', '运动']",9.7,203.0
1249,6477,16733,898,356511,4437,[],9.1,106.0
1250,1651,16836,646,546688,10041,['运动'],9.7,186.0
1251,5695,16843,381,270427,3962,"['热血', '战斗']",9.3,114.0
1252,28222853,16062,887,140572,3017,"['小说改', '穿越', '奇幻', '战斗', '搞笑', '魔法', '冒险', '架空']",9.6,127.0
1253,3046,16077,354,185655,13157,"['少女', '日常', '治愈']",9.7,109.0
1254,4311302,16093,652,190449,4902,['治愈'],9.8,212.0
1255,28221676,16135,247,50146,3377,"['漫画改', '战斗', '冒险']",9.5,280.0
1256,2151,16127,666,161443,11304,"['历史', '热血']",9.6,215.0
1257,2552,16286,892,521058,16294,"['萌系', '奇幻', '科幻', '少儿', '冒险']",9.5,114.0
1258,2042,15612,809,337890,22975,"['奇幻', '日常']",9.6,207.0
1259,6085,15749,474,202230,4683,"['热血', '奇幻', '战斗']",9.3,101.0
1260,2435657,15761,457,81071,747,"['原创', '励志', '职场']",9.3,231.0
1261,3811,15784,1047,837372,15020,"['热血', '运动', '时泪']",9.7,274.0
1262,4314642,15220,1203,471015,15775,"['热血', '奇幻', '运动']",9.4,139.0
1263,734,15307,173,28557,706,"['萌系', '日常', '治愈']",9.7,165.0
1264,1850,15345,516,211292,8387,['日常'],9.6,135.0
1265,2954,15394,641,383343,12065,[],9.7,112.0
1266,5448,14869,21,144321,232,['奇幻'],9.5,149.0
1267,1913,14905,365,222168,5540,"['搞笑', '热血', '校园']",9.6,106.0
1268,1674,14989,690,1190120,10311,"['萌系', '日常', '治愈']",9.5,147.0
1269,1140,14992,399,305768,12650,"['历史', '热血']",9.1,100.0
1270,28220965,14357,424,116694,836,[],9.7,112.0
1271,113212,14397,979,368179,540,"['萌系', '偶像', '原创']",9.5,122.0
1272,28220989,14424,773,142234,2598,"['机战', '科幻', '漫画改']",9.7,222.0
1273,28221525,14557,1766,224106,5035,"['漫画改', '日常', '校园', '搞笑', '声控']",9.6,351.0
1274,1721,14628,8088,7985299,342963,"['热血', '战斗']",9.1,110.0
1275,133432,14642,990,430826,7494,"['萌系', '少女', '魔法']",9.6,151.0
1276,28220802,13947,753,352880,552,"['日常', '萌系', '泡面', '架空']",2.3,1951.0
1277,6181,13972,1086,670866,24474,"['热血', '科幻']",9.8,174.0
1278,3809,14235,786,801264,17453,"['热血', '运动', '时泪']",9.6,151.0
1279,28221492,13635,164,14527,610,"['奇幻', '原创']",9.7,115.0
1280,1675,13702,771,1141883,6901,"['萌系', '日常', '治愈']",9.2,147.0
1281,3810,13711,811,907097,17073,"['科幻', '运动', '时泪']",9.7,235.0
1282,732,13795,231,35745,1237,"['萌系', '日常', '治愈']",9.7,147.0
1283,9935117,13825,325,77505,2233,"['偶像', '少女']",8.8,102.0
1284,128792,13820,429,350686,4935,['机战'],9.1,106.0
1285,2562,13106,696,351639,12802,"['萌系', '奇幻', '科幻', '少儿', '穿越', '冒险']",9.7,100.0
1286,2849,13116,162,25569,530,"['治愈', '日常', '社团']",9.4,123.0
1287,4148,13120,930,209559,9228,"['科幻', '战斗', '架空']",9.5,109.0
1288,3872,12617,499,107228,2250,"['机战', '时泪', '穿越', '冒险']",9.5,108.0
1289,4455,12719,558,170837,4824,"['偶像', '少女']",9.6,141.0
1290,4314782,12751,694,77632,918,"['萌系', '校园', '社团', '少女']",9.7,195.0
1291,78592,12795,656,141070,3357,[],7.7,104.0
1292,733,12838,179,27915,898,"['萌系', '日常', '治愈']",9.6,120.0
1293,3582,12994,3801,1381328,42907,"['奇幻', '架空', '冒险']",9.4,116.0
1294,3808,12193,641,669247,11628,"['热血', '科幻']",9.6,142.0
1295,8232,12317,347,83565,3142,"['校园', '战斗']",9.3,122.0
1296,3771,12356,4220,1041368,32822,[],9.6,183.0
1297,12169111,12451,193,16676,1078,"['漫画改', '日常', '搞笑', '校园']",9.7,106.0
1298,133392,12465,639,315598,2979,"['萌系', '少女', '魔法']",9.5,126.0
1299,2436,12098,476,327861,16418,"['科幻', '热血', '机战']",9.8,126.0
1300,3836,11535,763,509619,5506,['少女'],9.7,152.0
1301,888,11592,669,334748,5425,"['日常', '泡面']",9.6,102.0
1302,3751,10942,3929,2124908,175242,"['搞笑', '校园']",9.6,181.0
1303,28222949,11183,540,80870,2380,"['小说改', '穿越', '奇幻', '萌系', '架空', '魔法']",9.0,149.0
1304,5468,11345,622,551061,38727,"['热血', '运动', '少儿']",9.8,153.0
1305,502,10744,547,708879,9661,"['运动', '热血']",9.8,144.0
1306,134692,10144,554,290497,4691,"['萌系', '少女', '魔法']",9.6,120.0
1307,83832,10197,1337,382169,7569,['少女'],9.6,286.0
1308,2224,10404,403,160275,9660,"['科幻', '热血']",9.7,115.0
1309,3752,9887,409,111787,1306,"['搞笑', '校园']",9.7,128.0
1310,3972,9913,216,124841,4743,"['奇幻', '战斗']",9.5,110.0
1311,4592,9581,673,556198,15755,"['萌系', '奇幻']",9.6,131.0
1312,6180,9588,819,511426,23653,"['热血', '科幻']",9.7,118.0
1313,4600,9679,1500,83135,476,['治愈'],9.7,277.0
1314,1676,9137,183,134830,1272,"['萌系', '日常', '治愈']",9.6,112.0
1315,1968,9195,196,33740,1001,['科幻'],9.5,102.0
1316,4926,9297,302,92722,3751,['萌系'],9.7,123.0
1317,929,8783,955,467865,35429,['历史'],9.7,141.0
1318,6049,8851,694,96284,1189,"['校园', '日常']",9.5,100.0
1319,3760,8542,639,118855,3040,"['奇幻', '时泪']",9.7,109.0
1320,5177,8593,379,175969,7218,['搞笑'],9.7,106.0
1321,4125,8612,462,70976,1788,['偶像'],9.5,101.0
1322,5467,8129,436,399010,32144,"['热血', '运动', '少儿']",9.7,106.0
1323,28220851,8187,622,287080,6558,"['少儿', '魔法', '少女']",9.8,114.0
1324,1907,8296,457,245965,24395,"['萌系', '热血']",9.8,102.0
1325,28222862,7577,505,61595,2604,"['小说改', '校园', '恋爱']",7.5,117.0
1326,5499,7620,922,250056,4117,['搞笑'],9.8,117.0
1327,8332,7124,405,106199,358,"['科幻', '泡面']",9.5,146.0
1328,6298,7221,1614,227580,6470,[],9.7,121.0
1329,5127,7360,416,75779,1648,"['校园', '励志']",9.7,115.0
1330,102612,6720,738,438890,25922,"['运动', '少儿']",9.7,132.0
1331,21952759,6249,437,55786,1055,"['原创', '搞笑', '科幻']",9.5,107.0
1332,89132,5645,878,161940,5373,['萌系'],9.7,121.0
1333,24103847,5248,2180,475414,1434,"['漫画改', '治愈']",9.2,147.0
1334,2481,5459,355,297067,38953,"['搞笑', '科幻', '热血']",9.1,205.0
1335,1160,4420,419,226955,11673,"['科幻', '热血']",9.7,141.0
1336,27601888,3859,280,58839,972,['原创'],9.4,133.0
