media_id,title,favorites,coins,views,danmakus,media_tags,score,cm_count
119152,夏日大作战,191772,24693,1186202,55021,"['热血', '治愈']",9.6,3994人评
119312,NEKOPARA EXTRA 小猫篇（猫娘乐园）,216048,24719,1404450,33969,"['萌系', '日常', '治愈', '游戏改']",9.7,2474人评
120712,Free!,441154,14320,3273027,182593,"['校园', '运动']",9.6,2063人评
120732,Fate/stay night  06版,546745,35828,6627443,339679,"['奇幻', '战斗', '魔法', '游戏改']",9.5,6120人评
121412,机动战士高达 暮光的阿克西斯 红色残影,39623,1384,585800,4521,['机战'],8.0,221人评
122732,机动战士高达独角兽(UC) RE:0096,335455,25153,15440448,225095,"['热血', '机战', '科幻', '战斗']",9.4,1621人评
124972,Free! -Eternal Summer-,149780,7450,1500644,123009,"['校园', '运动']",9.7,1051人评
125312,高达创战者 ​GM的逆袭,18026,973,478996,4642,"['热血', '机战']",9.6,229人评
125692,小马宝莉 友谊的魔力 第七季,34209,3567,1425449,49224,['魔法'],9.7,1344人评
127452,高达创战者 战斗部落（BATTLOGUE）,21407,706,612532,5452,['机战'],9.4,143人评
128072,小马宝莉：友谊的魔力 第六季 (中配）,25427,2563,1010643,36131,"['萌系', '魔法', '日常', '少儿']",9.6,569人评
128432,剧场版 笑傲昙天(外传) 「后篇」,17416,933,214410,1999,['奇幻'],9.4,173人评
128792,高达创战者 TRY 岛上热战,13820,429,350686,4935,['机战'],9.1,106人评
130132,咱们裸熊 第一季（中配）,104791,9412,1676264,32425,['搞笑'],9.8,848人评
130412,刀剑神域 Alicization,3976659,960553,131914751,2567173,"['小说改', '热血', '奇幻', '战斗', '励志', '架空', '穿越', '冒险']",8.3,72987人评
131112,兄弟战争,121541,3845,1356639,57622,"['小说改', '乙女']",9.5,669人评
131532,花开伊吕波 Home Sweet Home,106624,4186,371935,4710,"['催泪', '日常', '治愈', '励志']",9.7,842人评
131612,新机动战记高达W TV版,40744,1485,583704,20116,"['科幻', '热血', '机战']",9.4,306人评
132112,猫和老鼠 旧版,961505,123134,20304525,433686,"['搞笑', '日常']",9.9,18418人评
132232,机动武斗传G高达,21004,970,400989,15969,"['热血', '机战', '科幻']",9.7,307人评
133392,彩虹小马 魔法公主特别篇,12465,639,315598,2979,"['萌系', '少女', '魔法']",9.5,126人评
133432,彩虹小马：小马国女孩2  彩虹摇滚,14642,990,430826,7494,"['萌系', '少女', '魔法']",9.6,151人评
134672,前进吧！登山少女,63269,2261,318783,3366,"['日常', '泡面', '萌系']",9.6,501人评
134692,彩虹小马 小马国女孩4 无尽之森传奇,10144,554,290497,4691,"['萌系', '少女', '魔法']",9.6,120人评
134912,魔法禁书目录 第三季,2493527,431046,63334961,1040263,"['小说改', '热血', '科幻', '奇幻', '校园', '战斗', '魔法']",7.7,41948人评
134932,青春猪头少年不会梦到兔女郎学姐,4055527,1040155,92863971,2113015,"['小说改', '恋爱', '奇幻', '校园']",9.8,88706人评
134952,书店里的骷髅店员本田,555283,34541,6405960,43416,"['搞笑', '职场', '漫画改']",9.6,3430人评
135252,BanG Dream! 少女乐团派对☆PICO,60080,8110,3229008,8905,"['萌系', '音乐', '偶像', '少女', '游戏改', '泡面']",9.7,1229人评
135652,JOJO的奇妙冒险 黄金之风,2856476,817928,202581923,2264497,"['热血', '智斗', '战斗', '漫画改', '冒险']",9.8,173354人评
139252,关于我转生变成史莱姆这档事,4958340,1171601,208738002,3232197,"['小说改', '奇幻', '战斗', '魔法', '架空', '穿越', '冒险']",9.4,67068人评
139272,只要贝尔哲布布大小姐喜欢就好,751457,52246,8623916,137633,"['萌系', '搞笑', '恋爱', '奇幻', '日常', '神魔', '漫画改']",9.5,4686人评
139292,弦音 -风舞高中弓道部-,528841,52496,7522193,163945,"['小说改', '校园', '社团', '运动']",9.4,6894人评
139332,逆转裁判 第二季,232586,23270,5267960,79753,"['推理', '游戏改']",9.4,1965人评
139352,强风吹拂,887686,202271,20042540,350211,"['运动', '励志', '小说改', '热血']",9.9,39553人评
139372,RErideD-穿越时空的德理达,230669,8379,3119914,22421,"['科幻', '原创', '穿越', '冒险']",7.5,1532人评
139392,ANIMAYELL!,245287,24145,2382500,49381,"['萌系', '校园', '社团', '运动', '日常']",9.5,2448人评
139432,魔偶马戏团,443975,50193,14308125,117485,"['热血', '战斗']",8.8,5310人评
139452,梅露可物语 : 无精打采的少年与瓶中少女,259907,19551,2304570,25417,"['萌系', '游戏改', '架空', '冒险']",9.6,1782人评
139632,邻家索菲,1012340,120281,16363934,398344,"['萌系', '漫画改']",9.7,10312人评
139672,火之丸相扑,179810,23118,6504058,42297,"['热血', '漫画改', '运动']",9.2,2411人评
140552,JOJO的奇妙冒险 不灭钻石,1340640,119917,38070265,1270545,"['热血', '奇幻', '漫画改', '战斗', '冒险']",9.8,40306人评
140652,Double Decker! 道格&基里爾（僅限港澳台地區）,22936,1381,160487,5262,['原创'],9.4,321人评
140692,Tokyo Guru: re (Part 2)（僅限港澳台地區）,57170,5636,557610,9569,"['热血', '战斗', '漫画改']",7.7,524人评
140732,只要別西卜大小姐喜歡就好（僅限港澳台地區）,21168,831,145778,2511,"['萌系', '搞笑', '恋爱', '奇幻', '漫画改']",8.8,111人评
140772,佐賀偶像是傳奇（僅限港澳台地區）,256138,13843,1697038,38972,"['原创', '搞笑', '偶像']",9.8,4487人评
141252,Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,377258,24755,1949967,51551,"['热血', '奇幻', '战斗', '魔法', '漫画改', '穿越']",9.5,3020人评
141572,搖曳莊的幽奈小姐（僅限港澳台地區）,48161,464,68653,3380,"['恋爱', '神魔', '漫画改']",9.2,203人评
142612,嫁给非人类,359364,24844,9090652,26112,['漫画改'],9.6,2602人评
952544,牵牛花与加濑同学。,156225,16003,639504,20400,"['校园', '日常', '漫画改']",9.8,3407人评
1340832,剧场版「 - Alice in the Garden -」,26159,581,107428,1274,['奇幻'],9.5,119人评
2435657,能继续奔跑下去真是太好了。,15761,457,81071,747,"['原创', '励志', '职场']",9.3,231人评
4308942,昭和元祿落語心中（僅限港澳台地區）,18673,185,18465,863,"['治愈', '励志', '漫画改']",9.8,143人评
4308962,新网球王子,53286,1736,1411852,19198,"['搞笑', '校园', '运动', '奇幻']",9.1,193人评
4310042,机动战士高达 铁血的奥尔芬斯 第一季,224780,11271,3979942,63581,"['热血', '机战', '科幻', '战斗']",9.2,2109人评
4310082,机动战士高达 铁血的奥尔芬斯 第二季,92429,7425,2809388,74996,['机战'],4.7,6537人评
4311302,怪医黑杰克21,16093,652,190449,4902,['治愈'],9.8,212人评
4312002,超能勇士,17752,1432,466703,12716,"['机战', '科幻']",9.7,249人评
4312942,剑风传奇 新作（僅限台湾地區）,24071,177,30582,932,"['热血', '奇幻', '漫画改']",9.2,106人评
4313002,碧藍幻想（僅限台灣地區）,24467,349,51778,2656,"['奇幻', '游戏改', '架空', '冒险']",9.2,153人评
4314642,网球王子剧场版：英国式庭球城决战,15220,1203,471015,15775,"['热血', '奇幻', '运动']",9.4,139人评
4314782,向山进发 回忆的礼物,12751,694,77632,918,"['萌系', '校园', '社团', '少女']",9.7,195人评
4315702,琴之森 第二季,70640,6968,1364586,10984,"['音乐', '治愈', '励志', '漫画改', '声控']",9.1,623人评
4316382,五等分的新娘,2980328,457578,71500424,1711930,"['恋爱', '校园', '日常', '漫画改']",8.7,38672人评
4316402,revisions,546416,23724,7399307,94656,"['机战', '科幻', '战斗', '原创', '声控', '穿越']",8.9,8635人评
4316462,不吉波普不笑,1012056,110424,17278739,206163,"['小说改', '奇幻', '校园', '声控']",9.7,15970人评
4316482,盾之勇者成名录,3224821,840210,153901397,2687987,"['小说改', '奇幻', '魔法', '架空', '穿越', '冒险']",7.2,202745人评
4760998,笑容的代价,322809,13513,5488923,52241,"['科幻', '战斗', '原创', '机战', '架空']",4.3,8036人评
4762694,同居人是猫,758363,87344,16391249,186414,"['治愈', '漫画改', '萌系']",9.7,9127人评
4762754,约会大作战 第三季,2065327,245699,44765138,1227715,"['小说改', '萌系', '奇幻', '战斗', '魔法']",7.7,32446人评
5195852,齐木楠雄的灾难 完结篇,412839,44724,4301471,53396,"['搞笑', '校园', '漫画改']",9.8,8824人评
5267026,不愉快的怪物庵 续,404943,33829,8217539,77052,"['治愈', '神魔', '漫画改']",9.7,2825人评
5267730,辉夜大小姐想让我告白~天才们的恋爱头脑战~,4432804,1036674,126530711,2872775,"['恋爱', '校园', '智斗', '日常', '漫画改', '搞笑']",9.8,159389人评
5267750,约定的梦幻岛,2329506,297527,41488620,555803,"['热血', '智斗', '励志', '漫画改']",9.8,48799人评
5268038,环战公主 CIRCLET PRINCESS,188831,9570,3046259,26782,"['社团', '战斗', '游戏改']",7.1,1072人评
5269634,B-PROJECT～绝顶＊Emotion～,116852,3321,1985688,8962,"['音乐', '偶像', '原创']",8.2,295人评
5346052,W'Z,361263,18184,6081466,60257,"['战斗', '原创']",8.5,1613人评
5581418,女神异闻录5 动画版 年末特别篇「前篇 / 后篇」,72954,6659,810336,16577,"['奇幻', '游戏改']",8.8,748人评
5873044,雨色可可side G,168656,6241,2869744,5733,"['日常', '泡面', '漫画改', '萌系']",8.3,496人评
5912238,君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note,2020787,219373,36323260,473596,"['小说改', '奇幻', '魔法', '冒险', '推理']",9.8,33165人评
9935117,Fantasista Doll,13825,325,77505,2233,"['偶像', '少女']",8.8,102人评
10464925,魔法少女☆伊莉雅 3REI!!,232405,10174,2390502,78129,"['奇幻', '战斗', '魔法', '漫画改', '穿越']",9.6,1624人评
11663079,次元发电机,24158,21229,1389267,11189,['声控'],9.6,306人评
12169111,亚人酱有话要说 （僅限台灣地區）,12451,193,16676,1078,"['漫画改', '日常', '搞笑', '校园']",9.7,106人评
16179187,剧场版 王室教师海涅,46467,3701,265250,5123,"['搞笑', '漫画改']",9.5,534人评
16899731,剧场版 悠哉日常大王 Vacation,158128,29325,872044,35235,"['漫画改', '萌系', '治愈', '日常']",9.8,6962人评
21952759,欢迎来到宇宙SHOW,6249,437,55786,1055,"['原创', '搞笑', '科幻']",9.5,107人评
21971025,ULTRAMAN 机动奥特曼,620288,75635,17479347,344549,"['漫画改', '奇幻', '科幻', '战斗']",9.5,15928人评
21984454,水果篮子 (2019),711862,75820,10963576,134034,"['漫画改', '奇幻', '校园', '恋爱', '少女']",9.7,6934人评
21989385,MIX,155096,27139,5107301,38072,"['漫画改', '运动', '社团', '恋爱', '校园']",9.8,3702人评
21995182,深夜的超自然公务员,483527,19259,9088268,67749,"['漫画改', '奇幻', '职场', '声控']",7.5,2812人评
22020937,CANNON BUSTERS ,107419,1389,739399,5911,"['漫画改', '搞笑', '冒险', '科幻']",7.4,790人评
22940468,钻石王牌 act II 前半,135905,28643,7185609,55700,"['漫画改', '校园', '运动', '社团']",9.7,2815人评
23200609,一个人的〇〇小日子,642456,62230,10774061,203666,"['漫画改', '日常', '萌系', '校园']",9.6,5106人评
24069719,川柳少女,1049263,118356,17591918,310677,"['漫画改', '恋爱', '校园', '日常']",9.7,11494人评
24097891,CAROLE & TUESDAY,2097007,484821,55221008,932042,"['原创', '科幻', '音乐', '励志']",9.7,90467人评
24101539,偶像大师灰姑娘剧场 第四季（TV版）,32933,2586,692221,1760,"['原创', '日常', '偶像', '萌系']",9.5,162人评
24103847,暖暖日记 4th,5248,2180,475414,1434,"['漫画改', '治愈']",9.2,147人评
24105504,叛逆性百万亚瑟王 第二季,128890,7737,2461415,11257,"['奇幻', '战斗', '游戏改']",9.5,1064人评
24120616,凉宫春日的忧郁 2009,501532,17784,2320080,76569,"['小说改', '奇幻', '校园', '日常', '社团']",9.7,2312人评
24305517,新撰组异闻录 铁,76718,400,56557,2074,"['漫画改', '战斗', '历史']",9.7,118人评
24554900,RobiHachi,290880,16669,4192921,43895,"['原创', '冒险']",9.5,2468人评
24662313,TRINITY SEVEN 七人魔法使 剧场版 2,98190,3772,521637,4000,"['奇幻', '魔法']",9.0,642人评
25567597,ULTRAMAN 机动奥特曼（中配）,32398,75636,17479856,344549,"['漫画改', '奇幻', '战斗', '科幻']",9.3,925人评
25832466,鬼滅之刃（僅限台灣地區）,72312,9982,1742887,26968,"['漫画改', '战斗']",9.6,1783人评
26334240,一弦定音！（僅限港澳台地區）,37448,1730,192118,3592,"['漫画改', '恋爱', '校园', '音乐', '热血']",9.4,356人评
26360655,進擊的巨人 第三季 Part.2（僅限台灣地區）,243790,31008,2343072,54979,"['漫画改', '热血', '奇幻', '战斗', '架空']",9.8,11606人评
27127860,刀剑神域 Extra Edition,230064,18904,4150794,91429,"['小说改', '热血', '战斗', '科幻', '架空', '穿越', '冒险']",9.4,1605人评
27342606,未来都市No.6 ,145197,7666,875197,31390,"['小说改', '科幻']",9.6,2247人评
27561630,银河英雄传说：全新命题,72208,3194,786334,17945,"['小说改', '科幻', '架空', '智斗']",9.7,1232人评
27601888,香蕉怪大叔 呐呐~呐（第一季）,3859,280,58839,972,['原创'],9.4,133人评
28220103,魔法少女小圆 剧场版 [前篇] 起始的物语,41322,4377,286110,12809,"['原创', '奇幻', '战斗', '魔法']",9.8,1200人评
28220104,魔法少女小圆 剧场版 [后篇] 永远的物语,28410,3237,225860,5322,"['原创', '战斗', '奇幻', '魔法']",9.8,907人评
28220112,机动战士高达 THE ORIGIN I：苍瞳的卡斯巴尔,28326,1459,248084,3205,"['机战', '科幻', '漫画改']",9.7,482人评
28220469,地狱少女 三鼎,108910,2930,938564,34934,"['原创', '奇幻', '神魔']",9.7,681人评
28220475,冰海战记,758516,97127,16181099,195845,"['漫画改', '历史', '热血', '冒险']",9.8,20059人评
28220788,SHUFFLE,62852,1152,316658,11698,"['游戏改', '奇幻', '魔法', '神魔', '恋爱', '校园']",9.0,217人评
28220802,欢迎来到加帕里公园 第二季,13947,753,352880,552,"['日常', '萌系', '泡面', '架空']",2.3,1951人评
28220842,YU-NO 在這世界盡頭詠唱愛的少女（僅限港澳台地區）,57375,3330,400902,10308,"['游戏改', '科幻', '恋爱', '声控']",7.9,831人评
28220843,机动战士高达AGE,21133,583,224711,10585,"['原创', '科幻', '机战']",8.6,252人评
28220851,小马宝莉  第五季 (中配）,8187,622,287080,6558,"['少儿', '魔法', '少女']",9.8,114人评
28220965,纯情房东俏房客 Again,14357,424,116694,836,[],9.7,112人评
28220978,轻音少女 第一季,686457,75010,5984112,246101,"['日常', '校园', '音乐', '漫画改']",9.9,27298人评
28220983,地狱少女 二笼,139042,5613,1419747,53934,['原创'],9.8,993人评
28220984,轻音少女 第二季,326521,44711,4817963,228368,"['漫画改', '萌系', '音乐', '校园', '日常']",9.9,16939人评
28220987,白色相簿 下半篇章,24518,618,148732,4621,"['日常', '恋爱', '游戏改']",9.6,236人评
28220989,机动战士高达 THE ORIGIN II：悲哀的阿尔黛西亚,14424,773,142234,2598,"['机战', '科幻', '漫画改']",9.7,222人评
28221037,机动战士高达 THE ORIGIN III：破晓起义,22985,834,189565,3648,"['机战', '科幻', '漫画改']",9.6,244人评
28221050,钢之炼金术师,649213,8405,1907743,52247,"['架空', '冒险']",9.6,2640人评
28221335,炎炎消防队,1739578,121837,35525283,432531,"['漫画改', '战斗', '热血']",9.1,21842人评
28221385,BEM,319594,14293,3689056,33288,"['漫画改', '战斗', '奇幻']",8.5,2429人评
28221387,Ｄｒ．ＳＴＯＮＥ 石纪元,2107270,238053,63160711,722323,"['漫画改', '科幻', '励志', '冒险', '热血']",9.6,32332人评
28221390,平凡职业造就世界最强,2315886,232127,73674227,1203298,"['小说改', '奇幻', '战斗', '冒险', '架空', '穿越']",5.5,189402人评
28221392,偶像梦幻祭,151594,14125,2581711,84295,"['游戏改', '音乐', '偶像', '声控']",8.8,1485人评
28221396,实况主的逃脱游戏,1280195,112447,24546808,360873,"['漫画改', '穿越', '冒险']",9.4,13758人评
28221400,普通攻擊是全體二連擊，這樣的媽媽你喜歡嗎？（僅限台灣地區）,266266,3864,595778,19902,"['小说改', '奇幻', '穿越']",6.2,1743人评
28221401,重来吧，魔王大人！,1574297,125921,42019739,788381,"['小说改', '奇幻', '魔法', '穿越', '冒险', '架空']",8.1,30369人评
28221402,猎兽神兵,682050,36052,14098306,161975,"['漫画改', '战斗', '声控', '奇幻', '架空', '冒险']",8.2,6997人评
28221403,擅长捉弄的高木同学 第二季,1787787,781806,34876692,1187034,"['漫画改', '校园', '恋爱', '日常', '搞笑']",9.9,77471人评
28221405,GIVEN 被贈與的未來（僅限台灣地區）,41066,1809,107739,3733,"['漫画改', '音乐']",9.8,408人评
28221410,COP CRAFT,1184769,90506,20458222,259517,"['小说改', '职场', '奇幻', '穿越']",9.1,26835人评
28221415,女高中生的虚度日常,1837888,265527,39608821,817398,"['日常', '漫画改', '校园', '搞笑', '声控']",9.8,48997人评
28221416,彼方的阿斯特拉（僅限港澳台地區）,54173,4461,368732,13651,"['漫画改', '科幻', '冒险']",9.8,2164人评
28221421,騷亂時節的少女們。（僅限台灣地區）,148529,7642,682202,33151,"['漫画改', '日常', '校园', '恋爱', '声控']",9.5,2340人评
28221445,田中君總是如此慵懶（僅限港澳台地區） ,17043,323,34404,1953,"['漫画改', '搞笑', '日常', '校园']",9.7,167人评
28221447,机动战士高达 THE ORIGIN IV：命运的前夜,23738,920,232095,3593,"['机战', '科幻', '漫画改']",9.7,275人评
28221482,魔王大人、RETRY！（僅限港澳台地區）,22082,953,182920,3212,"['小说改', '奇幻', '魔法', '穿越', '冒险', '架空']",7.8,182人评
28221491,少女☆歌剧Revue Starlight -The LIVE- #2 Transition,23637,2345,177917,3479,"['奇幻', '战斗', '校园', '音乐']",9.7,581人评
28221492,FLIP FLAPPERS（僅限港澳台地區）,13635,164,14527,610,"['奇幻', '原创']",9.7,115人评
28221512,竞女（僅限港澳台地區）,19537,160,23793,1072,['漫画改'],9.5,101人评
28221521,Ｄｒ．ＳＴＯＮＥ（新石紀）（僅限港澳台地區）,28728,2524,447070,7520,"['漫画改', '科幻', '冒险', '励志']",9.5,363人评
28221522,科學一方通行（僅限台灣地區）,16601,1126,172152,3413,"['漫画改', '科幻', '魔法', '校园', '战斗']",7.6,202人评
28221525,女高中生的虛度日常（僅限台灣地區）,14557,1766,224106,5035,"['漫画改', '日常', '校园', '搞笑', '声控']",9.6,351人评
28221526,COP CRAFT（僅限台灣地區）,23646,1063,185988,3324,"['小说改', '穿越', '奇幻', '职场']",8.4,241人评
28221545,乒乓,187601,9727,1659110,21084,"['漫画改', '校园', '运动', '热血']",9.8,4841人评
28221546,白箱,359057,23910,2405543,69042,"['原创', '日常', '职场', '励志', '催泪', '治愈']",9.9,12594人评
28221611,为美好的世界献上祝福！ 第二季 （僅限港澳台地區）,86439,1084,123192,5188,"['小说改', '穿越', '奇幻', '搞笑', '冒险', '架空', '神魔']",9.7,967人评
28221614,排球少年！！,163394,15147,1620362,64159,"['漫画改', '热血', '校园', '运动', '励志', '社团']",9.9,8290人评
28221622,幼女戰記（僅限港澳台地區）,35308,709,77994,4251,"['小说改', '穿越', '奇幻', '战斗', '魔法']",9.8,547人评
28221676,JOJO的奇妙冒險 不滅鉆石（僅限港澳台地區）,16135,247,50146,3377,"['漫画改', '战斗', '冒险']",9.5,280人评
28222061,命运-冠位指定 绝对魔兽战线 巴比伦尼亚,1791114,243074,26942430,435046,"['游戏改', '奇幻', '战斗', '冒险', '声控', '穿越']",9.7,14321人评
28222083,犬夜叉,235783,27333,2512656,199918,"['漫画改', '热血', '穿越', '奇幻', '战斗', '冒险', '神魔', '恋爱']",9.9,8769人评
28222277,Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,108842,17641,1721603,46487,"['漫画改', '校园', '魔法', '搞笑', '日常', '穿越']",9.7,4932人评
28222522,碧蓝航线,1116580,123737,11576302,327236,"['游戏改', '战斗', '萌系', '架空', '科幻', '声控']",9.4,10935人评
28222618,动物狂想曲 / BEASTARS,1820535,164137,17299231,238837,"['漫画改', '奇幻', '恋爱', '校园', '架空']",9.8,34297人评
28222619,刺客守则,1062359,36595,9919374,194081,"['小说改', '奇幻', '战斗', '魔法', '架空']",6.5,7864人评
28222622,我，不是说了能力要平均值么！,1427885,78583,17015747,290201,"['小说改', '穿越', '奇幻', '萌系', '架空', '魔法', '搞笑']",9.3,15059人评
28222623,戰×戀（僅限港澳台地區）,42994,1027,136428,4282,"['漫画改', '校园', '恋爱']",8.2,236人评
28222624,爱书的下克上：为了成为图书管理员不择手段！,338984,14968,2998561,54221,"['小说改', '穿越', '架空', '励志']",9.4,2572人评
28222659,歌塑世界,80715,1730,551724,4190,"['原创', '校园', '音乐', '偶像']",8.5,166人评
28222671,超级小白,162420,6240,1130069,4824,"['漫画改', '搞笑']",9.7,639人评
28222672,异界群敌 代码重组,247856,3990,1844963,18409,"['游戏改', '战斗', '科幻', '萌系', '声控']",5.7,562人评
28222678,花牌情缘 第三季,100115,10923,1024035,13224,"['漫画改', '热血', '恋爱', '少女', '社团', '励志', '运动']",9.8,1942人评
28222687,香蕉喵 不可思议的伙伴们,62474,1891,451176,1503,"['原创', '少儿', '治愈', '萌系']",9.7,265人评
28222688,我们无法一起学习！,263275,67884,9698407,176371,"['漫画改', '日常', '校园', '恋爱']",9.6,4274人评
28222691,高达创形者 再起,137067,5277,2596129,30824,"['原创', '热血', '科幻', '机战']",8.4,1207人评
28222693,喜欢本大爷的竟然就你一个？,1420941,160145,18501611,497731,"['小说改', '校园', '恋爱']",8.8,38279人评
28222700,诸神的逆鳞,395590,30265,8839345,75708,"['漫画改', '热血', '战斗', '奇幻', '架空']",5.6,7106人评
28222723,刀剑神域 爱丽丝篇 异界战争,415949,149896,22568047,266617,"['小说改', '穿越', '科幻', '架空', '冒险', '战斗']",9.2,13963人评
28222724,银河英雄传说：全新命题  星乱,126189,9066,1626553,19173,"['小说改', '科幻', '架空', '声控', '智斗']",9.8,1872人评
28222728,高分少女 第二季,283600,22187,1857398,24269,"['漫画改', '恋爱']",9.9,2402人评
28222731,美妙射击部,123035,3378,697577,12733,"['漫画改', '萌系', '运动', '社团', '校园']",8.9,411人评
28222732,虚空魔境 第二季,161651,2474,1524785,4067,"['漫画改', '热血', '战斗']",8.7,314人评
28222734,我的英雄学院 第四季,781243,132548,20714262,244230,"['漫画改', '热血', '战斗', '奇幻', '校园']",9.3,11114人评
28222738,星合之空,232084,14719,2112787,33076,"['原创', '运动', '校园']",9.7,3309人评
28222739,歌舞伎町夏洛克,305717,9120,2050512,25433,"['原创', '推理', '冒险', '声控', '智斗']",9.5,1154人评
28222740,浦岛坂田船的日常,49196,1550,366656,1097,"['泡面', '原创', '校园']",9.2,211人评
28222742,厨神小当家,406335,11226,4144987,67963,"['漫画改', '奇幻', '冒险', '美食']",5.1,3142人评
28222749,入间同学入魔了,973552,54959,11953409,151505,"['漫画改', '校园', '搞笑', '奇幻', '神魔']",9.7,7469人评
28222752,梦幻之星 神谕篇,147628,2475,1007425,5426,"['游戏改', '战斗', '声控', '科幻']",9.0,272人评
28222853,這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,16062,887,140572,3017,"['小说改', '穿越', '奇幻', '战斗', '搞笑', '魔法', '冒险', '架空']",9.6,127人评
28222862,喜歡本大爺的竟然就妳一個？（僅限台灣地區）,7577,505,61595,2604,"['小说改', '校园', '恋爱']",7.5,117人评
28222949,我不是說了能力要平均值嗎？（僅限港澳台地區）,11183,540,80870,2380,"['小说改', '穿越', '奇幻', '萌系', '架空', '魔法']",9.0,149人评
28223281,NARUTO to BORUTO THE LIVE 2019,11052,6400,414719,7560,['漫画改'],9.7,197人评
28223473,剧场版 阿松,3486,3392,113855,5833,"['日常', '漫画改', '搞笑']",9.8,1078人评
